cnum,instructor,cname,hours,rating
48724,"KRISHNAMURTI, RAMESH",SCRIPTING,9.687999999999999,4.556
48724,"SAEED, NOREEN",SCRIPTING,9.0,4.33
48724,"VELOSO, Pedro",SCRIPTING,9.0,4.75
48725,"VAVASIS, VALENTINA",GRAD REAL EST DVLPMT,9.67,4.78
48725,"VAVASIS, VALENTINA",REAL EST DSGN DVLPMT,9.0525,4.8225
48727,"CARDOSO LLACH, DANIEL",INQRY CD,10.446666666666667,4.206666666666666
48727,"CARDOSO LLACH, DANIEL",INQRY CD ARC,10.27,4.505000000000001
48728,"LOFTNESS, VIVIAN",SP TPC BPD MOD SUSTN,7.0,4.33
48729,"LOFTNESS, VIVIAN",PROD HLTH QUAL BLDGS,9.9675,4.17
48729,"LOFTNESS, VIVIAN",SUS HEA PROD,9.36,3.5
48731,"COCHRAN, ERICA",SUSTNB DES SYN PREP,7.25,5.0
48731,"CUPKOVA, DANA",SUSTNB DES SYN PREP,12.067499999999999,4.625
48731,"LOFTNESS, VIVIAN",SUSTNB DES SYN PREP,12.375,3.96
48731,"SAWYER, AZADEH",SUSTNB DES SYN PREP,14.6,5.0
48732,"ABDUL-AZIZ, AZIZAN",SUSTAIN DSGN SYNTHES,19.0,4.5
48732,"BARD, JOSHUA",SUSTAIN DSGN SYNTHES,9.5,4.0
48732,"COCHRAN, ERICA",SUSTAIN DSGN SYNTHES,20.5,4.5
48732,"CUPKOVA, DANA",SUSTAIN DSGN SYNTHES,15.666666666666666,3.6
48732,"LOFTNESS, VIVIAN",SUSTAIN DSGN SYNTHES,24.335,4.5
48733,"KARAGUZEL, OMER",ENV PERF SIM,10.164,4.6
48734,"GORAL, Sinan",POSS DES,11.3,4.3
48734,"GORAL, Sinan",RCTV SP MD ARC,8.43,3.57
48734,"MARSICO, JAKOB",RCTV SP MD ARC,8.966666666666667,4.3
48736,"CARDOSO LLACH, DANIEL",MSTR IND STD,9.0,4.9175
48736,"REHMAN, NIDA",MSTR IND STD,8.0,5.0
48737,"DAMIANI, GERARD",DETAILING GRAD,8.0,5.0
48738,"HARTKOPF, VOLKER",SP TPCS: ECOLG FTPRN,5.75,3.0
48739,"MARS, JOHN",MKG THNGS INTACTV GR,12.5,4.5
48739,"MARSICO, JAKOB",MKG THNGS INTACTV GR,12.5,4.5
48739,"TOWNSEND, J.",MKG THNGS INTACTV GR,8.375,4.625
48740,"KLINE, JONATHAN",UD METHODS & THEORY,6.906000000000001,4.502000000000001
48741,"BIAGIOLI, ALEXANDER",REAL ESTATE SEM,6.71,4.14
48742,"GASTIL, RAY",PLNNG & PUB POL URB,4.890000000000001,4.3100000000000005
48743,"CUPKOVA, DANA",INTRO ECO DES,5.435,4.72
48745,"BARD, JOSHUA",DES FAB GRAD,7.0,4.67
48745,"PERTIERRA, JOSE",DES FAB GRAD,5.0,2.0
48749,"BYRNE, DARAGH",SP TPS CD:CR PRS TCH,3.0,5.0
48749,"CARDOSO LLACH, DANIEL",CD SPECIAL TOPICS,9.0,5.0
48749,"CARDOSO LLACH, DANIEL",SP TPS CD:CR PRS TCH,4.75,5.0
48750,"SHAW, DIANE",HIST URB DES,6.970000000000001,4.668
48752,"BAIRD, NINA",ZERO ENERGY HOUSING,10.304,4.256
48753,"BIZON, HEATHER",INTRO UD MED,6.05,3.5999999999999996
48753,"DAWKINS, MARANTHA",INTRO UD MED,7.900000000000001,3.7099999999999995
48755,"BIDGOLI, Ardavan",INTO ARC ROB,9.3125,4.0625
48755,"PERTIERRA, JOSE",INTO ARC ROB,9.5,4.75
48756,"OGUZ ERKAL, Elif Deniz",PROJ PLNNG RPRTG,6.71,4.0
48756,"SWARUP, LIPIKA",PROJ PLNNG RPRTG,5.86,3.71
48756,"WINSTON, GERROD",PROJ PLNNG RPRTG,7.2,4.6
48758,"BYRNE, DARAGH",RES MOB ENV EM2,11.5,4.625
48759,"BATES, WILLIAM",VALUE BASED DSG IND,5.875,4.49
48759,"ELDAHER, Nizar",VALUE BASED DSG IND,13.375,3.19
48761,"BAIRD, NINA",INT COM SYS,11.0,4.75
48762,"BUTCHER, ANDREW",NETWK COM PLACE GRAD,6.5,4.5
48762,"GRUBER, STEFAN",NETWK COM PLACE GRAD,6.5,4.5
48762,"HUGHES, KRISTIN",NETWK COM PLACE GRAD,6.5,4.5
48763,"LEE, JOSHUA",PROTEAN SYS,9.316666666666666,4.6066666666666665
48765,"COCHRAN, ERICA",AECM SYNTH PROJECT,9.166666666666666,4.5
48765,"LEE, JOSHUA",AECM SYNTH PROJECT,9.75,4.666666666666667
48767,"BATES, WILLIAM",AEC SYNTHESIS:THEORY,5.0,4.67
48767,"LEE, JOSHUA",AEC SYNTHESIS:THEORY,11.0,5.0
48767,"QUICK, STEPHEN",TRANSDISCP THINKING,11.43,4.633333333333334
48768,"COCHRAN, ERICA",IEQ,6.12,4.6850000000000005
48768,"SAWYER, NATHAN",IEQ,6.1899999999999995,4.32
48769,"ABDUL-AZIZ, AZIZAN",THESIS/PROJECT,21.0,5.0
48769,"CARDOSO LLACH, DANIEL",M.S. THESIS/PROJECT,15.75,4.5
48769,"CARDOSO LLACH, DANIEL",THESIS/PROJECT,22.6,4.2
48769,"COCHRAN, ERICA",THESIS/PROJECT,17.0,5.0
48769,"HARTKOPF, VOLKER",THESIS/PROJECT,19.0,4.0
48769,"KARAGUZEL, OMER",THESIS/PROJECT,21.0,5.0
48769,"KRISHNAMURTI, RAMESH",THESIS/PROJECT,21.0,3.0
48769,"LEE, STEPHEN",THESIS/PROJECT,17.0,2.5
48769,"LOFTNESS, VIVIAN",M.S. THESIS/PROJECT,19.2,5.0
48769,"LOFTNESS, VIVIAN",THESIS/PROJECT,16.165,4.5
48770,"BIDGOLI, Ardavan",INTR MACHINE LRNG,9.0,4.33
48770,"BIDGOLI, Ardavan",LEARNING MATTERS,10.57,4.57
48770,"BIDGOLI, Ardavan",MACHINE LEARNING,11.0,5.0
48771,"FICCA, JEREMY",FAB CUST,8.0,4.5
48772,"FICCA, JEREMY",MAAD ASOS I,19.835,4.75
48773,"AZEL, NICOLAS",EMRGNG MEDIA URBNSM,10.21,4.21
48774,"FICCA, JEREMY",MAAD SEM I,7.25,4.666666666666667
48774,"GUTSCHOW, KAI",MAAD SEM I,7.25,4.75
48775,"GOTI, KYRIAKI",VIRTL PLTF INTV FABC,7.0,4.17
48776,"BARD, JOSHUA",MAAD ASOS II,18.5,5.0
48776,"FICCA, JEREMY",MAAD ASOS II,15.0,4.5
48776,"GAROFALO, LAURA",MAAD ASOS II,21.0,4.5
48778,"FICCA, JEREMY",MAAD SEM II,8.25,5.0
48778,"GUTSCHOW, KAI",MAAD SEM II,11.0,5.0
48779,"FICCA, JEREMY",PRCS OF DIG DES FAB,3.5,4.5
48780,"FICCA, JEREMY",MAAD DES RSH PREP,9.5,5.0
48781,"KURLAND, KRISTEN",SPTL ANLY INFRTC PLN,10.776,4.812
48782,"KRISHNAMURTI, RAMESH",DESGN COMPTN 1,21.67,4.33
48782,"KRISHNAMURTI, RAMESH",DESGN COMPTN I,15.5,4.5
48782,"VELOSO, Pedro",DESGN COMPTN 1,21.67,4.33
48782,"VELOSO, Pedro",DESGN COMPTN I,15.5,5.0
48783,"BARD, JOSHUA",GEN MOD GRAD,8.245999999999999,3.9899999999999998
48784,"KRISHNAMURTI, RAMESH",DESGN COMPTN II,16.36,4.9399999999999995
48784,"VELOSO, Pedro",DESGN COMPTN II,16.29,4.9399999999999995
48785,"BARD, JOSHUA",MAAD RES PROJ,13.25,5.0
48785,"FICCA, JEREMY",MAAD RES PROJ,15.25,5.0
48792,"CARDOSO LLACH, DANIEL",PHD INDEP STUDY,18.25,4.75
48792,"COCHRAN, ERICA",PHD INDEP STUDY,14.166,4.8
48792,"KRISHNAMURTI, RAMESH",PHD INDEP STUDY,17.0,5.0
48792,"LOFTNESS, VIVIAN",PHD INDEP STUDY,18.48,5.0
48793,"CARDOSO LLACH, DANIEL",PHD THESIS,11.0,5.0
48793,"COCHRAN, ERICA",PHD THESIS,20.5,5.0
48793,"LOFTNESS, VIVIAN",PHD THESIS,24.0,5.0
48795,"BAIRD, NINA",LEED,8.645,4.07
48795,"BAIRD, NINA",LEED BLDGS GREEN DES,10.012857142857143,4.392857142857143
48797,"AKIN, OMER",PHD DISSERTATION DEF,27.0,5.0
48797,"COCHRAN, ERICA",PHD DISSERTATION DEF,23.75,5.0
48797,"HARTKOPF, VOLKER",PHD DISSERTATION DEF,27.0,5.0
48797,"KRISHNAMURTI, RAMESH",PHD DISSERTATION DEF,27.0,5.0
48797,"LAM, KHEE POH",PHD DISSERTATION DEF,20.665,5.0
48797,"LOFTNESS, VIVIAN",PHD DISSERTATION DEF,27.0,5.0
48798,"BAIRD, NINA",HVAC & PS LOW CARB B,7.486666666666667,4.623333333333334
48811,"COCHRAN, ERICA",PROPOSAL PREPARATION,5.0,5.0
48812,"CARDOSO LLACH, DANIEL",THESIS PREP DPP,27.0,5.0
48812,"LOFTNESS, VIVIAN",THESIS PREP DPP,24.0,5.0
49300,"AYOOB, ELLEN",INT PROD CONCEPT,8.966666666666667,4.426666666666667
49300,"GOUCHER-LAMBERT, KOSA",INT PROD CONCEPT,9.95,4.73
49300,"SMITH, JASON",INT PROD CONCEPT,8.0,4.5
49313,"BROCKMEYER, ERIC",ST: DESIGN FOR IOT,11.0,4.0
49313,"DERAMO, CHRISTOPHER",DESIGN FOR IOT,7.4,3.73
49313,"HOYSAN, DAVID",DESIGN FOR IOT,6.88,4.0
49313,"MARSICO, JAKOB",DESIGN FOR IOT,6.88,4.13
49313,"RUSSO, DANIEL",DESIGN FOR IOT,8.8,4.7
49600,"ZLOTNIKOV, SUSANNA",INTRO DES INNV,9.5,4.5
49601,"ZLOTNIKOV, SUSANNA",INNV SERVICES & EXP,6.5,5.0
49604,"GEMPERLE, FRANCINE",INNV PROCESS,12.5,4.5
49605,"GEMPERLE, FRANCINE",USER RESEARCH,11.0,4.0
49606,"LAMONT, DAVID",MARKETS FOR PRODUCTS,9.5,5.0
49607,"LAMONT, DAVID",PROD STRGY & PLAN,11.0,5.0
49700,"DEGENTESH, DREW",ENG DESIGN FUND,8.34,3.6875
49700,"DEGENTESH, DREW",ENG THINK PRAC,9.43,4.07
49701,"ABOVYAN, ANNA",VISUAL COMM,14.07,4.6
49701,"CUNNINGHAM, TIM",ID FUNDAMENTALS,6.97,3.865
49701,"CUNNINGHAM, TIM",PD FUNDAMENTALS,10.31,3.69
49701,"MARIANO, DINO",ID FUNDAMENTALS,6.165,4.28
49701,"MARIANO, DINO",PD FUNDAMENTALS,8.88,4.25
49701,"VINCHESI, LAURA",PD FUNDAMENTALS,7.67,4.6
49702,"LAMONT, DAVID",BUSINESS FUND,10.3675,4.595000000000001
49702,"LAMONT, DAVID",BUSINESS MANAGEMENT,10.485,4.3149999999999995
49703,"FLETCHER, TIMOTHY",CAREER PLANNING,4.16,3.24
49703,"FOY, MARCIE",CAREER PLANNING,5.92,4.31
49703,"SHYU, BRIAN",BUILD YOUR CAREER,3.86,2.92
49703,"SHYU, BRIAN",CAREER PLANNING,2.9433333333333334,3.8666666666666667
49703,"TSUPROS, SHAINA",CAREER PLANNING,6.04,4.12
49703,"WOOLSEY, D.",BUILD YOUR CAREER,3.78,3.08
49703,"WOOLSEY, D.",CAREER PLANNING,2.8766666666666665,3.7100000000000004
49710,"GEMPERLE, FRANCINE",VISUAL PROCESSES,7.43,3.24
49710,"LEONARD, STEPHEN",VISUAL PROCESSES,9.185,4.2
49710,"SOBERS, SOPHIA",VISUAL PROCESSES,7.64,3.36
49710,"VINCHESI, LAURA",PRODUCT DESIGN THINK,6.38,3.855
49711,"CUNNINGHAM, TIM",ID PRACTICE,6.5,3.06
49712,"GEMPERLE, FRANCINE",USER RESEARCH,8.754,4.465
49713,"BYRNE, DARAGH",INTERNET OF THINGS,15.41,4.3149999999999995
49713,"RUSSO, DANIEL",INTERNET OF THINGS,8.3,3.6
49713,"RUSSO, DANIEL",PROTOTYPING FOR IOT,7.125,4.225
49714,"BYRNE, DARAGH",PROGM ONLN PROTYP,13.145,4.65
49715,"BYRNE, DARAGH",ST IOT ECOS,11.416666666666666,4.416666666666667
49715,"RUSSO, DANIEL",ST IOT ECOS,5.0,4.0
49716,"AYOOB, ELLEN",EXPERIENCE INNOV,8.666666666666666,4.166666666666667
49716,"GEMPERLE, FRANCINE",EXPERIENCE INNOV,9.5,5.0
49716,"ZLOTNIKOV, SUSANNA",EXPERIENCE INNOV,7.0,4.83
49717,"GEMPERLE, FRANCINE",ST: DGL ETHNO,7.02,3.41
49717,"HERCKIS, LAUREN",DGL ETHNO,10.29,3.86
49717,"HERCKIS, LAUREN",ST: DGL ETHNO,8.0,3.4
49719,"BYRNE, DARAGH",IOT ELECTIVE,15.73,4.64
49719,"BYRNE, DARAGH",IOT IN DEPTH,12.763333333333334,4.826666666666667
49719,"ROVESTI, JOHN",IOT IN DEPTH,6.5,2.0
49719,"RUSSO, DANIEL",IOT IN DEPTH,12.5,5.0
49720,"BALARAMAN, ANITA",PRODUCT & BRAND MGMT,7.31,3.92
49720,"CORDER, LLOYD",PRODUCT & BRAND MGMT,7.5600000000000005,4.1
49720,"LANKFORD, JOHN",PRODUCT & BRAND MGMT,8.81,3.81
49720,"MURRAY, THOMAS",PRODUCT & BRAND MGMT,6.385,3.165
49722,"BALARAMAN, ANITA",LAUNCHING NEW PRODS,6.64,3.09
49722,"MURPHY, MELISSA",LAUNCHING NEW PRODS,7.654999999999999,4.01
49723,"BOATWRIGHT, PETER",PRICING STRATEGY,8.235,4.545
49724,"AYOOB, ELLEN",PROF PRACTICE,7.0,4.17
49724,"AYOOB, ELLEN",ST: PROF PRACTICE,4.475,4.525
49725,"MAIHOEFER, ANDREAS",BUSINESS MODELS,7.63,3.59
49726,"LAZEAR, JARRED",SKILLS FOR LEADERS,5.79,3.67
49726,"NUNLEY, BRITNAI",SKILLS FOR LEADERS,5.89,3.56
49730,"LEONARD, STEPHEN",DFM,11.21,4.14
49730,"LEONARD, STEPHEN",DFMS,10.555,3.9325
49731,"LEONARD, STEPHEN",DFE,8.75,3.57
49732,"SMITH, JASON",ST: MED DEVICES,5.645,4.3100000000000005
49732,"ZAPANTA, CONRAD",ST: MED DEVICES,5.0,4.33
49733,"STEIER, DAVID",DESIGNING SMART SYST,8.982857142857142,4.171428571428572
49734,"HINDSBO, MARK",INTELLIGENT PRODUCTS,8.75,4.5
49734,"STEIER, DAVID",DES SMART HEALTH SYS,8.43,4.71
49735,"SMITH, JASON",MED DEV REALIZATION,9.5,4.0
49735,"ZAPANTA, CONRAD",MED DEV REALIZATION,9.5,4.0
49740,"AYOOB, ELLEN",IPD METHODS,8.795,3.885
49740,"SMITH, JASON",IPD METHODS,10.27,4.385
49741,"ANDERSON, ERIC",IPD CAPSTONE,16.77,4.31
49741,"AYOOB, ELLEN",IPD CAPSTONE,13.613333333333335,3.49
49741,"BOATWRIGHT, PETER",IPD CAPSTONE,13.716,3.4
49741,"BODILY, BRANDON",IPD CAPSTONE,14.86,3.335
49741,"LEONARD, STEPHEN",IPD CAPSTONE,10.69,3.14
49741,"SMITH, JASON",IPD CAPSTONE,12.903333333333334,3.9133333333333336
49745,"HAMBROSE, HAROLD",SPECIAL TOPICS,5.0,3.2
49747,"AYOOB, ELLEN",INNOVTN MINDSET,7.785,3.2350000000000003
49747,"LEONARD, STEPHEN",INT MASTERS ESSAY,8.0,3.18
49747,"MAIHOEFER, ANDREAS",INNOVTN MTHD PRACTC,10.08,3.33
49747,"SMITH, JASON",INT MASTERS ESSAY,7.555,4.1899999999999995
49750,"FANG, FANG",SW PROD DEF,14.00090909090909,4.036363636363636
49751,"WASSERMAN, TONY",REQUIRE ANALYS,13.613333333333333,3.703333333333333
49752,"WASSERMAN, TONY",PROD DEF AND VALIDAT,10.001999999999999,4.308
49753,"ANGLIN, DEANA",US-CN RCH MTH PD INV,16.682,3.752
49760,"MERCIER, GLADYS",FOUND OF SW MNGT,10.475999999999999,4.348000000000001
49761,"MERCIER, GLADYS",ELEM OF SW MNGMT,17.17,4.45
49761,"THOMAS, RAVI",ELEM OF SW MNGMT,15.654444444444444,4.326666666666666
49762,"WASSERMAN, TONY",SW PROD STRATEGY,16.116470588235295,3.8770588235294117
49763,"THOMAS, RAVI",BUS OF SOFTWARE,13.267333333333333,4.157333333333333
49764,"THOMAS, RAVI",ENTREPRE FINANCE I,13.17,3.85
49765,"THOMAS, RAVI",ENTREPRE FINANCE II,13.0,4.2
49766,"ROOT, SHERYL",AGL MRKT HGH TECH IN,13.3475,4.4975000000000005
49767,"ROOT, SHERYL",ORG BEHAV HGH TECH,13.410000000000002,4.6066666666666665
49768,"THOMAS, RAVI",FIN ENT VENT,17.5,4.5
49770,"ROOT, SHERYL",METRICS SM MNGRS,14.766666666666666,4.466666666666666
49770,"TABORGA, JORGE",METRICS SM MNGRS,15.215,4.615
49771,"MERCIER, GLADYS",PROCESS PROJ MNGT,19.245,4.373333333333334
49771,"ROOT, SHERYL",PROCESS PROJ MNGT,20.705,4.385
49774,"DAI, LAKE",SM-PRODUCT MANAGE,11.893333333333333,4.636666666666667
49774,"MILLER, DAVID",SM-PRODUCT MANAGE,13.553333333333333,4.3933333333333335
49775,"WASSERMAN, TONY",FIRST TIME MANAGER,8.691428571428572,4.465714285714285
49780,"DANDAVATE, UDAY",HCI & UX,13.893333333333333,4.363333333333333
49780,"MALABUYO, PAOLO",HCI,23.564999999999998,4.695
49780,"MALABUYO, PAOLO",HCI & UX,17.22,4.739999999999999
49781,"SHAIKH, KARIMULLA",DATA ANALYTICS,16.93,4.4
49781,"SHAIKH, KARIMULLA",INTRO TO ML,16.33,4.8425
49781,"SHAIKH, KARIMULLA",ML FOR PROD MANAGERS,16.33,4.78
49782,"WASSERMAN, TONY",OPEN SOURCE SW,13.342000000000002,4.308
49783,"FANG, FANG",INTRO CLOUD COMP,17.575,4.5275
49786,"FANG, FANG",SOFTWARE ENGINEERING,12.808000000000002,4.138
49787,"SHAIKH, KARIMULLA",ARCHITECT & PROGRAM,12.564,4.798
49788,"FANG, FANG",INTRO IOT,16.165,4.165
49788,"FANG, FANG",MOBILE APPS FOR IOT,16.226666666666667,3.5333333333333337
49789,"SHAIKH, KARIMULLA",ARCH PRINC PM,16.632857142857144,4.682857142857143
49790,"EVANS, STUART",SW MNGMT IND STDY,12.0,4.75
49790,"FANG, FANG",SW MNGMT IND STDY,8.0,5.0
49790,"MERCIER, GLADYS",SW MNGMT IND STDY,10.3,4.9
49790,"ROOT, SHERYL",SW MNGMT IND STDY,8.0,5.0
49790,"SHAIKH, KARIMULLA",SW MNGMT IND STDY,21.0,5.0
49790,"WASSERMAN, TONY",SW MNGMT IND STDY,19.0,4.5
49791,"EVANS, STUART",SW MNGMT CAP PROJ,14.0,5.0
49791,"MERCIER, GLADYS",SW MNGMT CAP PROJ,9.5,4.5
49791,"ROOT, SHERYL",SW MNGMT CAP PROJ,8.0,5.0
49791,"WASSERMAN, TONY",SW MNGMT CAP PROJ,11.0,4.5
49792,"EVANS, STUART",SW MNGMT PRACTICUM,12.666666666666666,4.083333333333333
49792,"MERCIER, GLADYS",SW MNGMT PRACTICUM,12.742857142857144,4.401428571428572
49794,"MERCIER, GLADYS",SM INDUSTRY STRATEGY,5.2,4.57
49794,"MERCIER, GLADYS",SM INDUSTRY WORKSHOP,6.775,4.675
49794,"SCHACHAR, LAUREN",SM INDUSTRY STRATEGY,5.2,4.665
49795,"FANG, FANG",ARTIF INTEL FOR PM,14.756666666666666,4.776666666666666
49795,"FANG, FANG",INTRO TO ARTIF INTEL,9.88,3.88
49796,"MERCIER, GLADYS",SM INT STUDY MINI,21.0,5.0
49800,"THOMAS, RAVI",COMMERCIAL IP,7.293333333333334,3.765
49801,"EVANS, STUART",ENTERPRISE INNOVATIO,9.288,4.758
49802,"COTTERILL, KEITH",I&E I,6.085,4.359999999999999
49802,"EVANS, STUART",I&E,7.4079999999999995,4.044
49802,"EVANS, STUART",I&E I,6.165,4.475
49803,"COTTERILL, KEITH",I&E II,7.390000000000001,4.404999999999999
49803,"EVANS, STUART",I&E II,7.449999999999999,4.404999999999999
49804,"ROOT, SHERYL",LEADERSHIP CHALLENGE,6.94,3.806
49804,"TABORGA, JORGE",LEADERSHIP CHALLENGE,12.79,4.045
49807,"WADHWA, TARUN",EXP INNOVATE,7.79,4.68
49807,"WADHWA, TARUN",SP TP: EXP INNOVATE,8.876666666666667,4.6499999999999995
49807,"WADHWA, VIVEK",EXP INNOVATE,7.57,4.64
49807,"WADHWA, VIVEK",SP TP: EXP INNOVATE,8.876666666666667,4.6433333333333335
49808,"BYRNE, DARAGH",INNOV LARGE-SCALE,22.5,4.5
49808,"SHAIKH, KARIMULLA",INNOV LARGE-SCALE,14.956666666666669,4.63
49809,"CUCCARO, JACQUELYN",LDSHIP DEVELOP,5.33,1.67
49809,"LAZEAR, JARRED",LDSHIP DEVELOP,4.33,3.44
49809,"MILLER, LAUREN",LDSHIP DEVELOP,5.993333333333333,4.326666666666667
49850,"CAGAN, JONATHAN",GR CHALLENGE INNO,9.5,4.75
49850,"MCCOMB, CHRISTOPHER",GR CHALLENGE INNO,9.5,5.0
49850,"SMITH, JASON",GR CHALLENGE INNO,10.22,4.13
49851,"THOMAS, RAVI",FINANCIAL FUND,7.775999999999999,4.246
49852,"ROOT, SHERYL",AGILE MARKETING,7.795999999999999,4.75
49853,"DAI, LAKE",TV-PRODUCT MANAGE,6.426666666666667,4.483333333333333
49853,"MILLER, DAVID",TV-PRODUCT MANAGE,9.303333333333333,4.233333333333333
49854,"MAIHOEFER, ANDREAS",BUS MODELS & STRATEG,6.555,2.86
49854,"ROOT, SHERYL",BUS MODELS & STRATEG,6.92625,4.10125
49855,"EVANS, STUART",VENTURE GOVERNANCE,7.6000000000000005,4.05
49855,"OTT, ADRIAN",VENTURE GOVERNANCE,10.666666666666666,4.486666666666667
49856,"KIRMAYER, MATT",LEG ISSUE IN NEW VEN,7.42,4.8340000000000005
49857,"MILLER, DAVID",DYNAMIC GLOBAL TEAMS,10.67,4.11
49857,"ROOT, SHERYL",DYNAMIC GLOBAL TEAMS,8.5,4.83
49857,"THOMAS, RAVI",DYNAMIC GLOBAL TEAMS,6.6899999999999995,3.5
49881,"ROOT, SHERYL",START UP IN PRACTICE,10.521428571428572,4.774285714285715
49882,"DAI, LAKE",ARTIFIC INTELLIG,7.403333333333333,4.543333333333333
49882,"DAI, LAKE",SP: ARTIFIC INTELLIG,6.5,4.25
49883,"DAI, LAKE",SP: BLOCKCHAIN,4.0,5.0
51000,"CHUNG, WAYNE",PRE COLLEGE PROGRAM,20.583333333333332,4.75
51000,"FIROS, DAPHNE",PRE COLLEGE PROGRAM,19.875,4.875
51000,"TWIGG, Andrew",PRE COLLEGE PROGRAM,20.5,5.0
51000,"VITONE, DYLAN",PRE COLLEGE PROGRAM,19.256666666666668,5.0
51000,"YASKO, BRETT",PRE COLLEGE PROGRAM,19.833333333333332,4.583333333333333
51000,"ZYWICA, MATTHEW",PRE COLLEGE PROGRAM,19.583333333333332,4.916666666666667
51101,"BASKINGER, MARK",STUDIO: DESIGN,23.29,4.26
51101,"ROHRBACH, STACIE",STUDIO: DESIGN,19.205,4.577500000000001
51101,"STADELMEIER, STEPHEN",STUDIO: DESIGN,20.02,4.504
51102,"CHUNG, WAYNE",DESIGN LAB,18.819999999999997,4.566666666666666
51102,"FIROS, DAPHNE",DESIGN LAB,18.0,4.485
51102,"SHIM, KYUHA",DESIGN LAB,17.764,4.524
51102,"TWIGG, Andrew",DESIGN LAB,17.0,4.69
51121,"ANDERSON, ERIC",VISUALIZING,20.76,4.22
51121,"BASKINGER, MARK",VISUALIZING,18.0125,4.7175
51121,"ZYWICA, MATTHEW",VISUALIZING,18.419999999999998,4.622
51122,"ANDERSON, ERIC",COLLAB. VISUALIZING,15.336666666666666,3.9133333333333336
51122,"MENTZER, MARK",COLLAB. VISUALIZING,16.906666666666666,4.243333333333333
51122,"ZYWICA, MATTHEW",COLLAB. VISUALIZING,15.87,4.13
51132,"VITONE, DYLAN",INTRO TO PHOTO DESGN,6.0329999999999995,4.665
51134,"BRODSKY, CHARLEE",PHOTO DESIGN II,6.3149999999999995,4.2925
51171,"BOSCH GOMEZ, Sofia",PLACING,7.630000000000001,4.619999999999999
51171,"BRODSKY, CHARLEE",PLACING,7.0874999999999995,4.07
51171,"CANDY, STUART",PLACING,6.97,3.67
51171,"CARTER, Francis",PLACING,7.2,3.9966666666666666
51171,"MATA-MARIN, Silvia",PLACING,5.69,3.46
51172,"ANSARI, Ahmed",SYSTEMS,5.445,3.325
51172,"BOSCH GOMEZ, Sofia",SYSTEMS,9.280000000000001,4.275
51172,"CANDY, STUART",SYSTEMS,9.0,3.82
51172,"CARTER, Francis",SYSTEMS,7.654999999999999,4.21
51172,"MAIONE, DONNA",SYSTEMS,9.57,3.7
51172,"SCOTT, Kakee",SYSTEMS,6.17,3.12
51173,"YASKO, BRETT",HUMAN EXPER IN DES,4.176,4.578
51175,"BOSCH GOMEZ, Sofia",DES STUDIES: PLACE,7.57,4.145
51175,"BRODSKY, CHARLEE",DES STUDIES: PLACE,7.57,4.0
51175,"KANG, ESTHER",DES STUDIES: PLACE,7.135,4.1225
51175,"LEBBIE, FAS",DES STUDIES: PLACE,6.45,4.015000000000001
51176,"SCUPELLI, PETER",DES STUDIES: FUTURES,7.055,3.58
51177,"URBAN, MARGARET",DES STU: HISTORIES,4.25,2.56
51178,"YASKO, BRETT",DES ST: EXPERIENCE,6.0,4.390000000000001
51208,"COWART, ADAM",RESEARCH METHODS,7.08,2.31
51208,"EL ZANFALY, DINA",RESEARCH METHODS,7.31,2.0
51208,"LOCKTON, DAN",RESEARCH METHODS,5.2,3.87
51208,"MAIONE, DONNA",RESEARCH METHODS,10.76,2.12
51208,"MATA-MARIN, Silvia",RESEARCH METHODS,5.2,3.67
51208,"ORTEGA PALLANEZ, Marysol",RESEARCH METHODS,8.985,2.31
51208,"PEREZ MATHEUS, Eugenia",RESEARCH METHODS,7.21,2.5
51208,"SCOTT, Kakee",RESEARCH METHODS,5.23,2.0
51208,"WEEKS, PETER",RESEARCH METHODS,5.9,4.45
51214,"SCUPELLI, PETER",INTRO DEXIGN FUTURES,3.0,5.0
51215,"VITONE, DYLAN",MAKING SHORT FILMS,5.67,5.0
51217,"VITONE, DYLAN",PHOTO: IMPLIED NARR,5.0,4.79
51218,"ROHRBACH, STACIE",CONCEPT SKETCHING,5.0,5.0
51219,"VITONE, DYLAN",THE PHOTO ESSAY,5.0,4.56
51221,"MENTZER, MARK",COLOR FOR CPE,9.2375,4.695
51221,"MENTZER, MARK",COLOR: COMM & ENVIRO,9.8,4.4
51223,"MENTZER, MARK",COLOR: COMM & PROD,10.43,4.21
51225,"CROWLEY, VICTORIA",COMMUNIC STUDIO I,15.332727272727272,4.551818181818182
51227,"TWIGG, Andrew",PROTOLAB I:COMMNCTNS,8.645454545454545,4.511818181818182
51228,"ROHRBACH, STACIE",COMMUNIC STUDIO II,14.56,4.093333333333333
51228,"YASKO, BRETT",COMMUNIC STUDIO II,18.733333333333334,3.8366666666666664
51229,"VITONE, DYLAN",DIGTL PHOTO IMAGING,9.446000000000002,4.804
51231,"ROSEN, MYRNA",CALLIGRAPHY I,7.006,4.581
51232,"ROSEN, MYRNA",CALLIGRAPHY II,6.1,4.634
51236,"CROWLEY, VICTORIA",INFORMATION DESIGN,7.8,4.61
51237,"VITONE, DYLAN",DIGITAL PHOTO I,8.0,5.0
51238,"HUGHES, KRISTIN",DES HEALTH COMMUN,5.0,5.0
51239,"TWIGG, Andrew",PROTOLAB II:COMMUNIC,8.181666666666667,4.533333333333333
